Name,Path to File,Sub-Theme Name,Variable Name,Description,Time Period,Climate Model,RCP,Crop,Water Supply,Input Level,Data  Units,Recommended Renderer,Download URL,File Identifier,New Water Supply,New Crop
maiz200a_eta,\res02\CRUTS32\Hist\8110L\maiz200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Maize with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Maize,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/maiz200a_eta.tif,277049,Irrigation,MZE
maiz200b_eta,\res02\CRUTS32\Hist\8110L\maiz200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Maize with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Maize,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/maiz200b_eta.tif,277673,Rain-fed,MZE
misc200a_eta,\res02\CRUTS32\Hist\8110L\misc200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Miscanthus with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Miscanthus,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/misc200a_eta.tif,277488,Irrigation,MIS
misc200b_eta,\res02\CRUTS32\Hist\8110L\misc200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Miscanthus with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Miscanthus,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/misc200b_eta.tif,282315,Rain-fed,MIS
mllt200a_eta,\res02\CRUTS32\Hist\8110L\mllt200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Millet with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Millet,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/mllt200a_eta.tif,278716,Irrigation,MLT
mllt200b_eta,\res02\CRUTS32\Hist\8110L\mllt200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Millet with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Millet,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/mllt200b_eta.tif,281158,Rain-fed,MLT
mzsi200a_eta,\res02\CRUTS32\Hist\8110L\mzsi200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Silage maize with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Silage maize,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/mzsi200a_eta.tif,281172,Irrigation,Nan
mzsi200b_eta,\res02\CRUTS32\Hist\8110L\mzsi200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Silage maize with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Silage maize,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/mzsi200b_eta.tif,280935,Rain-fed,Nan
oats200a_eta,\res02\CRUTS32\Hist\8110L\oats200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Oat with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Oat,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/oats200a_eta.tif,278995,Irrigation,OAT
oats200b_eta,\res02\CRUTS32\Hist\8110L\oats200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Oat with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Oat,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/oats200b_eta.tif,279511,Rain-fed,OAT
oilp200a_eta,\res02\CRUTS32\Hist\8110L\oilp200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Oil palm with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Oil palm,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/oilp200a_eta.tif,280676,Irrigation,OIL
oilp200b_eta,\res02\CRUTS32\Hist\8110L\oilp200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Oil palm with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Oil palm,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/oilp200b_eta.tif,278458,Rain-fed,OIL
oliv200a_eta,\res02\CRUTS32\Hist\8110L\oliv200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Olive with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Olive,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/oliv200a_eta.tif,282005,Irrigation,OLI
oliv200b_eta,\res02\CRUTS32\Hist\8110L\oliv200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Olive with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Olive,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/oliv200b_eta.tif,279111,Rain-fed,OLI
onio200a_eta,\res02\CRUTS32\Hist\8110L\onio200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Onion with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Onion,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/onio200a_eta.tif,281457,Irrigation,ONI
onio200b_eta,\res02\CRUTS32\Hist\8110L\onio200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Onion with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Onion,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/onio200b_eta.tif,281795,Rain-fed,ONI
pigp200a_eta,\res02\CRUTS32\Hist\8110L\pigp200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Pigeonpea with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Pigeonpea,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/pigp200a_eta.tif,278710,Irrigation,PIG
pigp200b_eta,\res02\CRUTS32\Hist\8110L\pigp200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Pigeonpea with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Pigeonpea,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/pigp200b_eta.tif,278219,Rain-fed,PIG
pmlt200a_eta,\res02\CRUTS32\Hist\8110L\pmlt200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Pearl millet with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Pearl millet,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/pmlt200a_eta.tif,278954,Irrigation,Nan
pmlt200b_eta,\res02\CRUTS32\Hist\8110L\pmlt200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Pearl millet with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Pearl millet,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/pmlt200b_eta.tif,277640,Rain-fed,Nan
rape200a_eta,\res02\CRUTS32\Hist\8110L\rape200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Rapeseed with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Rapeseed,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/rape200a_eta.tif,281572,Irrigation,RAP
rape200b_eta,\res02\CRUTS32\Hist\8110L\rape200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Rapeseed with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Rapeseed,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/rape200b_eta.tif,280683,Rain-fed,RAP
rcgr200a_eta,\res02\CRUTS32\Hist\8110L\rcgr200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Reed canary grass with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Reed canary grass,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/rcgr200a_eta.tif,282540,Irrigation,REE
rcgr200b_eta,\res02\CRUTS32\Hist\8110L\rcgr200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Reed canary grass with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Reed canary grass,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/rcgr200b_eta.tif,279506,Rain-fed,REE
ricd200a_eta,\res02\CRUTS32\Hist\8110L\ricd200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Dryland rice with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Dryland rice,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/ricd200a_eta.tif,278045,Irrigation,RCD
ricd200b_eta,\res02\CRUTS32\Hist\8110L\ricd200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Dryland rice with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Dryland rice,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/ricd200b_eta.tif,282739,Rain-fed,RCD
ricw200a_eta,\res02\CRUTS32\Hist\8110L\ricw200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Wetland rice with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Wetland rice,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/ricw200a_eta.tif,278853,Irrigation,RCP
ricw200b_eta,\res02\CRUTS32\Hist\8110L\ricw200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Wetland rice with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Wetland rice,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/ricw200b_eta.tif,279528,Rain-fed,RCP
ryes200a_eta,\res02\CRUTS32\Hist\8110L\ryes200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Rye with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Rye,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/ryes200a_eta.tif,278105,Irrigation,RYE
ryes200b_eta,\res02\CRUTS32\Hist\8110L\ryes200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Rye with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Rye,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/ryes200b_eta.tif,282767,Rain-fed,RYE
sbrl200a_eta,\res02\CRUTS32\Hist\8110L\sbrl200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Spring barley with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Spring barley,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sbrl200a_eta.tif,282569,Irrigation,Nan
sbrl200b_eta,\res02\CRUTS32\Hist\8110L\sbrl200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Spring barley with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Spring barley,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sbrl200b_eta.tif,282487,Rain-fed,Nan
sorg200a_eta,\res02\CRUTS32\Hist\8110L\sorg200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sorghum with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sorghum,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sorg200a_eta.tif,278421,Irrigation,SOR
sorg200b_eta,\res02\CRUTS32\Hist\8110L\sorg200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sorghum with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sorghum,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/sorg200b_eta.tif,278374,Rain-fed,SOR
soyb200a_eta,\res02\CRUTS32\Hist\8110L\soyb200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Soybean with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Soybean,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/soyb200a_eta.tif,280869,Irrigation,SOY
soyb200b_eta,\res02\CRUTS32\Hist\8110L\soyb200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Soybean with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Soybean,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/soyb200b_eta.tif,278031,Rain-fed,SOY
spot200a_eta,\res02\CRUTS32\Hist\8110L\spot200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sweet potato with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sweet potato,Available water content of 200 mm/m (under irrigation conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/spot200a_eta.tif,282655,Irrigation,PTS
spot200b_eta,\res02\CRUTS32\Hist\8110L\spot200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 1981-2010 for Sweet potato with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Sweet potato,Available water content of 200 mm/m (under rain-fed conditions),Low,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/spot200b_eta.tif,282138,Rain-fed,PTS
